id,uniprot,gene,chrom,start,end
XP_016514845.1,,107831575,,,
XP_016514848.1,,107831576,,,
XP_016514853.1,,107831583,,,
XP_016514856.1,,107831585,,,
XP_016514858.1,,107831587,,,
XP_016514865.1,,107831596,,,
XP_016514866.1,,107831597,,,
XP_016514877.1,,107831610,,,
XP_016514884.1,,107831614,,,
XP_016514904.1,,107831638,,,
XP_016514907.1,,107831640,,,
XP_016514954.1,,107831685,,,
XP_016514955.1,,107831686,,,
XP_016514959.1,,107831691,,,
XP_016514974.1,,107831700,,,
XP_016514998.1,,107831717,,,
XP_016515003.1,,107831721,,,
XP_016515006.1,,107831725,,,
XP_016515022.1,,107831740,,,
XP_016515031.1,,107831747,,,
XP_016515045.1,,107831765,,,
XP_016515064.1,,107831787,,,
XP_016515068.1,,107831790,,,
XP_016515074.1,,107831795,,,
XP_016515082.1,,107831800,,,
XP_016515084.1,,107831804,,,
XP_016515086.1,,107831806,,,
XP_016515088.1,,107831808,,,
XP_016515090.1,,107831810,,,
XP_016515101.1,,107831824,,,
XP_016515102.1,,107831822,,,
XP_016515109.1,,107831828,,,
XP_016515113.1,,107831832,,,
XP_016515119.1,,107831838,,,
XP_016515125.1,,107831844,,,
XP_016515127.1,,107831849,,,
XP_016515139.1,,107831858,,,
XP_016515142.1,,107831861,,,
XP_016515151.1,,107831865,,,
XP_016515174.1,,107831890,,,
XP_016515178.1,,107831893,,,
XP_016515183.1,,107831895,,,
XP_016515202.1,,107831919,,,
XP_016515218.1,,107831936,,,
XP_016515233.1,,107831953,,,
XP_016515235.1,,107831957,,,
XP_016515241.1,,107831961,,,
XP_016515270.1,,107831988,,,
XP_016515273.1,,107831990,,,
XP_016515295.1,,107832006,,,
XP_016515298.1,,107832007,,,
XP_016515314.1,,107832026,,,
XP_016515339.1,,107832048,,,
XP_016515345.1,,107832056,,,
XP_016515356.1,,107832065,,,
XP_016515362.1,,107832071,,,
XP_016515375.1,,107832078,,,
XP_016515392.1,,107832093,,,
XP_016515400.1,,107832102,,,
XP_016515402.1,,107832103,,,
XP_016515403.1,,107832104,,,
XP_016515404.1,,107832106,,,
XP_016515405.1,,107832108,,,
XP_016515443.1,,107832151,,,
XP_016515449.1,,107832156,,,
XP_016515456.1,,107832162,,,
XP_016515472.1,,107832173,,,
XP_016515496.1,,107832196,,,
XP_016515523.1,,107832220,,,
XP_016515532.1,,107832231,,,
XP_016515539.1,,107832236,,,
XP_016515541.1,,107832237,,,
XP_016515545.1,,107832241,,,
XP_016515553.1,,107832245,,,
XP_016515559.1,,107832253,,,
XP_016515569.1,,107832265,,,
XP_016515580.1,,107832280,,,
XP_016515587.1,,107832287,,,
XP_016515592.1,,107832261,,,
XP_016515612.1,,107832311,,,
XP_016515634.1,,107832325,,,
XP_016515636.1,,107832327,,,
XP_016515640.1,,107832330,,,
XP_016515650.1,,107832338,,,
XP_016515651.1,,107832342,,,
XP_016515660.1,,107832351,,,
XP_016515663.1,,107832353,,,
XP_016515678.1,,107832357,,,
XP_016515701.1,,107832374,,,
XP_016515703.1,,107832377,,,
XP_016515710.1,,107832383,,,
XP_016515720.1,,107832396,,,
XP_016515728.1,,107832403,,,
XP_016515738.1,,107832411,,,
XP_016515739.1,,107832412,,,
XP_016515742.1,,107832413,,,
XP_016515761.1,,107832427,,,
XP_016515790.1,,107832456,,,
XP_016515793.1,,107832462,,,
XP_016515803.1,,107832467,,,
XP_016515831.1,,107832492,,,
XP_016515832.1,,107832491,,,
XP_016515862.1,,107832512,,,
XP_016515864.1,,107832514,,,
XP_016515884.1,,107832532,,,
XP_016515888.1,,107832535,,,
XP_016515902.1,,107832552,,,
XP_016515906.1,,107832556,,,
XP_016515910.1,,107832560,,,
XP_016515924.1,,107832579,,,
XP_016515931.1,,107832586,,,
XP_016515938.1,,107832594,,,
XP_016515939.1,,107832596,,,
XP_016515940.1,,107832598,,,
XP_016515943.1,,107832603,,,
XP_016515949.1,,107832605,,,
XP_016515959.1,,107832610,,,
XP_016515968.1,,107832592,,,
XP_016515970.1,,107832626,,,
XP_016515981.1,,107832634,,,
XP_016515995.1,,107832650,,,
XP_016516013.1,,107832666,,,
XP_016516015.1,,107832668,,,
XP_016516021.1,,107832675,,,
XP_016516024.1,,107832678,,,
XP_016516036.1,,107832685,,,
XP_016516052.1,,107832700,,,
XP_016516056.1,,107832705,,,
XP_016516059.1,,107832708,,,
XP_016516065.1,,107832716,,,
XP_016516068.1,,107832719,,,
XP_016516079.1,,107832728,,,
XP_016516087.1,,107832733,,,
XP_016516104.1,,107832747,,,
XP_016516110.1,,107832751,,,
XP_016516117.1,,107832756,,,
XP_016516118.1,,107832757,,,
XP_016516153.1,,107832790,,,
XP_016516156.1,,107832792,,,
XP_016516160.1,,107832794,,,
XP_016516205.1,,107832827,,,
XP_016516213.1,,107832835,,,
XP_016516217.1,,107832837,,,
XP_016516223.1,,107832842,,,
XP_016516224.1,,107832843,,,
YP_173350.1,,3205197,,,
YP_173351.1,,3205188,,,
YP_173359.1,,3205241,,,
YP_173362.1,,3205347,,,
YP_173366.1,,3205308,,,
YP_173395.1,,3205311,,,
YP_173403.1,,3205230,,,
YP_173409.1,,3205346,,,
YP_173410.1,,3205283,,,
YP_173411.1,,3205294,,,
YP_173412.1,,3205306,,,
YP_173452.1,,3205184,,,
YP_173455.1,,3205179,,,
YP_173471.1,,3205263,,,
YP_173472.1,,3205186,,,
YP_173479.1,,3205361,,,
YP_173488.1,,3205185,,,
NP_054498.1,,800437,,,
NP_054510.1,,1466297,,,
NP_054542.1,,800485,,,
NP_054556.1,,800432,,,
XP_016432243.1,,107758912,,,
XP_016432244.1,,107758913,,,
XP_016432248.1,,107758915,,,
XP_016432253.1,,107758919,,,
XP_016432254.1,,107758920,,,
XP_016432256.1,,107758923,,,
XP_016432258.1,,107758925,,,
XP_016432264.1,,107832684,,,
XP_016432271.1,,107758937,,,
XP_016432273.1,,107758940,,,
XP_016432277.1,,107758944,,,
XP_016432279.1,,107758946,,,
XP_016432281.1,,107758948,,,
XP_016432284.1,,107758949,,,
XP_016432292.1,,107758959,,,
XP_016432298.1,,107758964,,,
XP_016432311.1,,107758975,,,
XP_016432312.1,,107758976,,,
XP_016432322.1,,107758983,,,
XP_016432326.1,,107758982,,,
XP_016432337.1,,107758995,,,
XP_016432353.1,,107759007,,,
XP_016432356.1,,107759013,,,
XP_016432363.1,,107759019,,,
XP_016432367.1,,107759022,,,
XP_016432368.1,,107759023,,,
XP_016432388.1,,107759036,,,
XP_016432392.1,,107759039,,,
XP_016432397.1,,107759045,,,
XP_016432418.1,,107759061,,,
XP_016432422.1,,107759065,,,
XP_016432423.1,,107759066,,,
XP_016432425.1,,107759070,,,
XP_016432428.1,,107759071,,,
XP_016432434.1,,107759075,,,
XP_016432436.1,,107759076,,,
XP_016432440.1,,107759083,,,
XP_016432442.1,,107759086,,,
XP_016432453.1,,107759095,,,
XP_016432456.1,,107759098,,,
XP_016432474.1,,107759111,,,
XP_016432478.1,,107759117,,,
XP_016432489.1,,107759129,,,
XP_016432490.1,,107759130,,,
XP_016432493.1,,107759132,,,
XP_016432494.1,,107759133,,,
XP_016432495.1,,107759134,,,
XP_016432500.1,,107759141,,,
XP_016432506.1,,107759148,,,
XP_016432514.1,,107759156,,,
XP_016432520.1,,107759162,,,
XP_016432529.1,,107759170,,,
XP_016432541.1,,107759179,,,
XP_016432548.1,,107759182,,,
XP_016432552.1,,107759184,,,
XP_016432569.1,,107759202,,,
XP_016432570.1,,107759203,,,
XP_016432577.1,,107759209,,,
XP_016432580.1,,107759212,,,
XP_016432586.1,,107759217,,,
XP_016432594.1,,107759220,,,
XP_016432596.1,,107759223,,,
XP_016432603.1,,107759232,,,
XP_016432607.1,,107759238,,,
XP_016432615.1,,107759242,,,
XP_016432626.1,,107759253,,,
XP_016432637.1,,107759265,,,
XP_016432639.1,,107759269,,,
XP_016432657.1,,107759284,,,
XP_016432659.1,,107759286,,,
XP_016432665.1,,107759296,,,
XP_016432673.1,,107759302,,,
XP_016432686.1,,107759315,,,
XP_016432707.1,,107759329,,,
XP_016432708.1,,107759330,,,
XP_016432712.1,,107759332,,,
XP_016432714.1,,107759334,,,
XP_016432715.1,,107759331,,,
XP_016432727.1,,107759341,,,
XP_016432748.1,,107759350,,,
XP_016432754.1,,107759352,,,
XP_016432765.1,,107759357,,,
XP_016432768.1,,107759358,,,
XP_016432770.1,,107759360,,,
XP_016432771.1,,107759361,,,
XP_016432788.1,,107759372,,,
XP_016432792.1,,107759375,,,
XP_016432793.1,,107759376,,,
XP_016432798.1,,107759377,,,
XP_016432815.1,,107759394,,,
XP_016432827.1,,107759401,,,
XP_016432830.1,,107759400,,,
XP_016432831.1,,107759404,,,
XP_016432833.1,,107759405,,,
XP_016432851.1,,107759420,,,
XP_016432854.1,,107759425,,,
XP_016432859.1,,107759431,,,
XP_016432870.1,,107759442,,,
XP_016432872.1,,107759445,,,
XP_016432878.1,,107759449,,,
XP_016432887.1,,107759456,,,
XP_016432909.1,,107759471,,,
XP_016432921.1,,107759477,,,
XP_016432926.1,,107759482,,,
XP_016432932.1,,107759486,,,
XP_016432937.1,,107759492,,,
XP_016432939.1,,107759494,,,
XP_016432940.1,,107759491,,,
XP_016432942.1,,107759498,,,
XP_016432948.1,,107759504,,,
XP_016432950.1,,107759502,,,
XP_016432962.1,,107759513,,,
XP_016432977.1,,107759526,,,
XP_016432980.1,,107759528,,,
XP_016432985.1,,107759532,,,
XP_016432986.1,,107759533,,,
XP_016432991.1,,107759537,,,
XP_016432997.1,,107759545,,,
XP_016433024.1,,107759569,,,
XP_016433037.1,,107759575,,,
XP_016433042.1,,107759584,,,
XP_016433061.1,,107759601,,,
XP_016433076.1,,107759615,,,
XP_016433082.1,,107759619,,,
XP_016433088.1,,107759626,,,
XP_016433089.1,,107759628,,,
XP_016433090.1,,107759629,,,
XP_016433098.1,,107759632,,,
XP_016433099.1,,107759633,,,
XP_016433101.1,,107759634,,,
XP_016433111.1,,107759641,,,
XP_016433120.1,,107759648,,,
XP_016433127.1,,107759652,,,
XP_016433135.1,,107759659,,,
XP_016433152.1,,107759674,,,
XP_016433156.1,,107759679,,,
XP_016433165.1,,107759690,,,
XP_016433166.1,,107759691,,,
XP_016433179.1,,107759699,,,
XP_016433194.1,,107759704,,,
XP_016433200.1,,107759715,,,
XP_016433206.1,,107759722,,,
XP_016433208.1,,107759724,,,
XP_016433216.1,,107759730,,,
XP_016433218.1,,107759732,,,
XP_016433243.1,,107759757,,,
XP_016433251.1,,107759760,,,
XP_016433260.1,,107759762,,,
XP_016433274.1,,107759780,,,
XP_016433275.1,,107759782,,,
XP_016433281.1,,107759784,,,
XP_016433298.1,,107759801,,,
XP_016433309.1,,107759808,,,
XP_016433318.1,,107759818,,,
XP_016433320.1,,107759820,,,
XP_016433321.1,,107759821,,,
XP_016433325.1,,107759825,,,
XP_016433330.1,,107759833,,,
XP_016433341.1,,107759842,,,
XP_016433343.1,,107759844,,,
XP_016433351.1,,107759853,,,
XP_016433369.1,,107759876,,,
XP_016433377.1,,107759883,,,
XP_016433383.1,,107759893,,,
XP_016433389.1,,107759898,,,
XP_016433393.1,,107759902,,,
XP_016433399.1,,107759910,,,
XP_016433410.1,,107759921,,,
XP_016433411.1,,107759922,,,
XP_016433430.1,,107759933,,,
XP_016433432.1,,107759934,,,
XP_016433454.1,,107759951,,,
XP_016433459.1,,107759955,,,
XP_016433476.1,,107759975,,,
XP_016433486.1,,107759984,,,
XP_016433489.1,,107759985,,,
XP_016433495.1,,107759712,,,
XP_016433503.1,,107759996,,,
XP_016433505.1,,107759998,,,
XP_016433506.1,,107760000,,,
XP_016433508.1,,107760002,,,
XP_016433520.1,,107760015,,,
XP_016433524.1,,107760018,,,
XP_016433527.1,,107760024,,,
XP_016433537.1,,107760028,,,
XP_016433540.1,,107760032,,,
XP_016433541.1,,107760033,,,
XP_016433550.1,,107760040,,,
XP_016433555.1,,107760047,,,
XP_016433558.1,,107760054,,,
XP_016433580.1,,107760074,,,
XP_016433581.1,,107760077,,,
XP_016433584.1,,107760076,,,
XP_016433586.1,,107760080,,,
XP_016433589.1,,107760084,,,
XP_016433593.1,,107760088,,,
XP_016433597.1,,107760092,,,
XP_016433602.1,,107760096,,,
XP_016433603.1,,107760097,,,
XP_016433605.1,,107760099,,,
XP_016433612.1,,107760107,,,
XP_016433614.1,,107760109,,,
XP_016433621.1,,107760118,,,
XP_016433626.1,,107760123,,,
XP_016433628.1,,107760125,,,
XP_016433631.1,,107760129,,,
XP_016433636.1,,107760135,,,
XP_016433640.1,,107760136,,,
XP_016433642.1,,107760138,,,
XP_016433652.1,,107760153,,,
XP_016433672.1,,107760173,,,
XP_016433673.1,,107760174,,,
XP_016433678.1,,107760177,,,
XP_016433681.1,,107760179,,,
XP_016433683.1,,107760183,,,
XP_016433684.1,,107760184,,,
XP_016433691.1,,107760189,,,
XP_016433695.1,,107760194,,,
XP_016433697.1,,107760195,,,
XP_016433702.1,,107760205,,,
XP_016433704.1,,107760206,,,
XP_016433710.1,,107760208,,,
XP_016433718.1,,107760214,,,
XP_016433722.1,,107760217,,,
XP_016433724.1,,107760221,,,
XP_016433751.1,,107760247,,,
XP_016433753.1,,107760248,,,
XP_016433754.1,,107760249,,,
XP_016433755.1,,107760250,,,
XP_016433756.1,,107760251,,,
XP_016433758.1,,107760252,,,
XP_016433770.1,,107760261,,,
XP_016433773.1,,107760263,,,
XP_016433778.1,,107760264,,,
XP_016433781.1,,107760268,,,
XP_016433788.1,,107760274,,,
XP_016433789.1,,107760275,,,
XP_016433802.1,,107760285,,,
XP_016433812.1,,107760295,,,
XP_016433815.1,,107760299,,,
XP_016433841.1,,107760322,,,
XP_016433842.1,,107760323,,,
XP_016433846.1,,107760326,,,
XP_016433849.1,,107760329,,,
XP_016433850.1,,107760331,,,
XP_016433852.1,,107760330,,,
XP_016433853.1,,107760334,,,
XP_016433854.1,,107760335,,,
XP_016433855.1,,107760336,,,
XP_016433858.1,,107760339,,,
XP_016433872.1,,107760349,,,
XP_016433882.1,,107760362,,,
XP_016433886.1,,107760364,,,
XP_016433892.1,,107760369,,,
XP_016433895.1,,107760368,,,
XP_016433913.1,,107760386,,,
XP_016433923.1,,107760392,,,
XP_016433970.1,,107760436,,,
XP_016433972.1,,107760441,,,
XP_016433980.1,,107760446,,,
XP_016433981.1,,107760448,,,
XP_016433985.1,,107760450,,,
XP_016433989.1,,107760454,,,
XP_016434000.1,,107760466,,,
XP_016434014.1,,107760472,,,
XP_016434015.1,,107760476,,,
XP_016434025.1,,107760484,,,
XP_016434038.1,,107760497,,,
XP_016434042.1,,107760503,,,
XP_016434051.1,,107760509,,,
XP_016434058.1,,107760513,,,
XP_016434060.1,,107760512,,,
XP_016434064.1,,107760491,,,
XP_016434069.1,,107760523,,,
XP_016434072.1,,107760522,,,
XP_016434077.1,,107760528,,,
XP_016434082.1,,107760533,,,
XP_016434107.1,,107760555,,,
XP_016434110.1,,107760558,,,
XP_016434118.1,,107760560,,,
XP_016434120.1,,107760565,,,
XP_016434123.1,,107760567,,,
XP_016434129.1,,107760572,,,
XP_016434131.1,,107760574,,,
XP_016434139.1,,107760580,,,
XP_016434144.1,,107760586,,,
XP_016434147.1,,107760588,,,
XP_016434154.1,,107760593,,,
XP_016434156.1,,107760596,,,
XP_016434167.1,,107760604,,,
XP_016434169.1,,107760605,,,
XP_016434187.1,,107760619,,,
XP_016434188.1,,107760620,,,
XP_016434194.1,,107760628,,,
XP_016434195.1,,107760629,,,
XP_016434196.1,,107760626,,,
XP_016434206.1,,107760635,,,
XP_016434211.1,,107760642,,,
XP_016434229.1,,107760659,,,
XP_016434231.1,,107760661,,,
XP_016434237.1,,107760665,,,
XP_016434248.1,,107760675,,,
XP_016434252.1,,107760681,,,
XP_016434260.1,,107760684,,,
XP_016434263.1,,107760686,,,
XP_016434267.1,,107760690,,,
XP_016434278.1,,107760700,,,
XP_016434284.1,,107760701,,,
XP_016434287.1,,107760706,,,
XP_016434292.1,,107760710,,,
XP_016434297.1,,107760712,,,
XP_016434298.1,,107760713,,,
XP_016434300.1,,107760715,,,
XP_016434301.1,,107760716,,,
XP_016434302.1,,107760718,,,
XP_016434304.1,,107760720,,,
XP_016434316.1,,107760733,,,
XP_016434319.1,,107760736,,,
XP_016434328.1,,107760742,,,
XP_016434329.1,,107760743,,,
XP_016434345.1,,107760758,,,
XP_016434349.1,,107760762,,,
XP_016434353.1,,107760765,,,
XP_016434354.1,,107760766,,,
XP_016434398.1,,107760808,,,
XP_016434404.1,,107760813,,,
XP_016434410.1,,107760821,,,
XP_016434411.1,,107760822,,,
XP_016434413.1,,107760826,,,
XP_016434414.1,,107760827,,,
XP_016434422.1,,107760834,,,
XP_016434425.1,,107760837,,,
XP_016434451.1,,107760858,,,
XP_016434462.1,,107760576,,,
XP_016434464.1,,107760869,,,
XP_016434467.1,,107760868,,,
XP_016434473.1,,107760879,,,
XP_016434475.1,,107760880,,,
XP_016434476.1,,107760881,,,
XP_016434479.1,,107760884,,,
XP_016434484.1,,107760889,,,
XP_016434485.1,,107760890,,,
XP_016434487.1,,107760892,,,
XP_016434501.1,,107760894,,,
XP_016434515.1,,107760909,,,
XP_016434516.1,,107760911,,,
XP_016434517.1,,107760912,,,
XP_016434538.1,,107760917,,,
XP_016434539.1,,107760918,,,
XP_016434555.1,,107760931,,,
XP_016434562.1,,107760943,,,
XP_016434570.1,,107760916,,,
XP_016434578.1,,107760947,,,
XP_016434584.1,,107760951,,,
XP_016434598.1,,107760960,,,
XP_016434599.1,,107760962,,,
XP_016434604.1,,107760966,,,
XP_016434616.1,,107760979,,,
XP_016434630.1,,107760992,,,
XP_016434653.1,,107761014,,,
XP_016434658.1,,107761017,,,
XP_016434667.1,,107761030,,,
XP_016434677.1,,107761003,,,
XP_016434704.1,,107761047,,,
XP_016434705.1,,107761048,,,
XP_016434706.1,,107761050,,,
XP_016434709.1,,107761055,,,
XP_016434722.1,,107761067,,,
XP_016434731.1,,107761075,,,
XP_016434734.1,,107761081,,,
XP_016434737.1,,107761085,,,
XP_016434738.1,,107761082,,,
XP_016434742.1,,107761091,,,
XP_016434758.1,,107761106,,,
XP_016434760.1,,107761109,,,
XP_016434761.1,,107761108,,,
XP_016434762.1,,107761110,,,
XP_016434766.1,,107761113,,,
XP_016434771.1,,107761116,,,
XP_016434777.1,,107761120,,,
XP_016434782.1,,107761124,,,
XP_016434787.1,,107761130,,,
XP_016434803.1,,107761144,,,
XP_016434806.1,,107761145,,,
XP_016434821.1,,107761153,,,
XP_016434827.1,,107761159,,,
XP_016434828.1,,107761160,,,
XP_016434833.1,,107761165,,,
XP_016434839.1,,107761170,,,
XP_016434842.1,,107761173,,,
XP_016434849.1,,107761179,,,
XP_016434861.1,,107761188,,,
XP_016434868.1,,107761192,,,
XP_016434878.1,,107761200,,,
XP_016434903.1,,107761218,,,
XP_016434926.1,,107761240,,,
XP_016434941.1,,107761249,,,
XP_016434943.1,,107761247,,,
XP_016434948.1,,107761255,,,
XP_016434969.1,,107761274,,,
XP_016434970.1,,107761275,,,
XP_016434972.1,,107761273,,,
XP_016434974.1,,107761277,,,
XP_016434984.1,,107761282,,,
XP_016434990.1,,107761286,,,
XP_016435011.1,,107761302,,,
XP_016435013.1,,107761304,,,
XP_016435016.1,,107761307,,,
XP_016435020.1,,107761312,,,
XP_016435022.1,,107761314,,,
XP_016435029.1,,107761319,,,
XP_016435037.1,,107761325,,,
XP_016435043.1,,107761329,,,
XP_016435046.1,,107761330,,,
XP_016435051.1,,107761336,,,
XP_016435068.1,,107761354,,,
XP_016435082.1,,107761369,,,
XP_016435113.1,,107761402,,,
XP_016435129.1,,107761417,,,
XP_016435144.1,,107761438,,,
XP_016435145.1,,107761439,,,
XP_016435149.1,,107761443,,,
XP_016435150.1,,107761444,,,
XP_016435154.1,,107761450,,,
XP_016435169.1,,107761470,,,
XP_016435172.1,,107761475,,,
XP_016435174.1,,107761445,,,
XP_016435188.1,,107761486,,,
XP_016435192.1,,107761489,,,
XP_016435193.1,,107761490,,,
XP_016435195.1,,107761493,,,
XP_016435202.1,,107761495,,,
XP_016435204.1,,107761496,,,
XP_016435205.1,,107761497,,,
XP_016435208.1,,107761499,,,
XP_016435213.1,,107761504,,,
XP_016435221.1,,107761511,,,
XP_016435222.1,,107761512,,,
XP_016435223.1,,107761513,,,
XP_016435229.1,,107761521,,,
XP_016435236.1,,107761526,,,
XP_016435246.1,,107761531,,,
XP_016435247.1,,107761532,,,
XP_016435261.1,,107761550,,,
XP_016435263.1,,107761552,,,
XP_016435265.1,,107761554,,,
XP_016435267.1,,107761556,,,
XP_016435276.1,,107761564,,,
XP_016435284.1,,107761567,,,
XP_016435296.1,,107761575,,,
XP_016435314.1,,107761590,,,
XP_016435320.1,,107761599,,,
XP_016435338.1,,107761612,,,
XP_016435342.1,,107761617,,,
XP_016435343.1,,107761620,,,
XP_016435344.1,,107761618,,,
XP_016435346.1,,107761621,,,
XP_016435347.1,,107761622,,,
XP_016435348.1,,107761623,,,
XP_016435349.1,,107761624,,,
XP_016435354.1,,107761629,,,
XP_016435357.1,,107761630,,,
XP_016435363.1,,107761634,,,
XP_016435381.1,,107761646,,,
XP_016435382.1,,107761650,,,
XP_016435387.1,,107761655,,,
XP_016435389.1,,107761658,,,
XP_016435403.1,,107761671,,,
XP_016435405.1,,107761674,,,
XP_016435407.1,,107761676,,,
XP_016435409.1,,107761679,,,
XP_016435413.1,,107761680,,,
XP_016435414.1,,107761681,,,
XP_016435418.1,,107761685,,,
XP_016435423.1,,107761688,,,
XP_016435429.1,,107761691,,,
XP_016435430.1,,107761694,,,
XP_016435441.1,,107761703,,,
XP_016435446.1,,107761706,,,
XP_016435447.1,,107761708,,,
XP_016435448.1,,107761709,,,
XP_016435454.1,,107761712,,,
XP_016435459.1,,107761715,,,
XP_016435462.1,,107761717,,,
XP_016435463.1,,107761718,,,
XP_016435476.1,,107761728,,,
XP_016435482.1,,107761730,,,
XP_016435505.1,,107761752,,,
XP_016435512.1,,107761755,,,
XP_016435533.1,,107761773,,,
XP_016435545.1,,107761784,,,
XP_016435548.1,,107761786,,,
XP_016435550.1,,107761788,,,
XP_016435570.1,,107761803,,,
XP_016435571.1,,107761805,,,
XP_016435575.1,,107761804,,,
XP_016435587.1,,107761816,,,
XP_016435590.1,,107761820,,,
XP_016435600.1,,107761827,,,
XP_016435610.1,,107761836,,,
XP_016435621.1,,107761847,,,
XP_016435636.1,,107761861,,,
XP_016435640.1,,107761862,,,
XP_016435647.1,,107761871,,,
XP_016435656.1,,107761881,,,
XP_016435661.1,,107761884,,,
XP_016435667.1,,107761859,,,
XP_016435673.1,,107761891,,,
XP_016435678.1,,107761899,,,
XP_016435712.1,,107761932,,,
XP_016435715.1,,107761934,,,
XP_016435727.1,,107761943,,,
XP_016435732.1,,107761949,,,
XP_016435737.1,,107761958,,,
XP_016435747.1,,107761967,,,
XP_016435749.1,,107761968,,,
XP_016435750.1,,107761969,,,
XP_016435756.1,,107761972,,,
XP_016435761.1,,107761976,,,
XP_016435778.1,,107761992,,,
XP_016435780.1,,107761994,,,
XP_016435786.1,,107761999,,,
XP_016435789.1,,107762001,,,
XP_016435806.1,,107762014,,,
XP_016435816.1,,107762019,,,
XP_016435820.1,,107762024,,,
XP_016435826.1,,107762033,,,
XP_016435834.1,,107762041,,,
XP_016435840.1,,107762043,,,
XP_016435844.1,,107762047,,,
XP_016435849.1,,107762023,,,
XP_016435852.1,,107762051,,,
XP_016435857.1,,107762058,,,
XP_016435870.1,,107762067,,,
XP_016435876.1,,107762069,,,
XP_016435889.1,,107762083,,,
XP_016435908.1,,107762096,,,
XP_016435911.1,,107762100,,,
XP_016435915.1,,107762105,,,
XP_016435917.1,,107762103,,,
XP_016435926.1,,107762115,,,
XP_016435927.1,,107762116,,,
XP_016435931.1,,107762119,,,
XP_016435935.1,,107762124,,,
XP_016435938.1,,107762123,,,
XP_016435944.1,,107762136,,,
XP_016435957.1,,107762141,,,
XP_016435958.1,,107762145,,,
XP_016435967.1,,107762155,,,
XP_016435971.1,,107762157,,,
XP_016435975.1,,107762158,,,
XP_016435987.1,,107762165,,,
XP_016435991.1,,107762172,,,
XP_016435997.1,,107762179,,,
XP_016436012.1,,107762189,,,
XP_016436017.1,,107762196,,,
XP_016436029.1,,107762206,,,
XP_016436031.1,,107762208,,,
XP_016436038.1,,107762211,,,
XP_016436042.1,,107762215,,,
XP_016436047.1,,107762220,,,
XP_016436054.1,,107762222,,,
XP_016436060.1,,107762230,,,
XP_016436061.1,,107762231,,,
XP_016436069.1,,107762238,,,
XP_016436072.1,,107762240,,,
XP_016436085.1,,107762252,,,
XP_016436092.1,,107762256,,,
XP_016436095.1,,107762260,,,
XP_016436100.1,,107762263,,,
XP_016436101.1,,107762264,,,
XP_016436106.1,,107762273,,,
XP_016436110.1,,107762279,,,
XP_016436118.1,,107762289,,,
XP_016436123.1,,107762294,,,
XP_016436131.1,,107762300,,,
XP_016436139.1,,107762276,,,
XP_016436140.1,,107762307,,,
XP_016436145.1,,107762314,,,
XP_016436152.1,,107762317,,,
XP_016436155.1,,107762323,,,
XP_016436156.1,,107762324,,,
XP_016436157.1,,107762325,,,
XP_016436159.1,,107762328,,,
XP_016436160.1,,107762327,,,
XP_016436171.1,,107762339,,,
XP_016436176.1,,107762348,,,
XP_016436205.1,,107762364,,,
XP_016436215.1,,107762369,,,
XP_016436226.1,,107762382,,,
XP_016436229.1,,107762385,,,
XP_016436234.1,,107762389,,,
XP_016436237.1,,107762392,,,
XP_016436239.1,,107762393,,,
XP_016436240.1,,107762394,,,
XP_016436245.1,,107762402,,,
XP_016436249.1,,107762404,,,
XP_016436258.1,,107762413,,,
XP_016436268.1,,107762424,,,
XP_016436286.1,,107762442,,,
XP_016436297.1,,107762453,,,
XP_016436299.1,,107762451,,,
XP_016436325.1,,107762474,,,
XP_016436340.1,,107762487,,,
XP_016436358.1,,107762512,,,
XP_016436359.1,,107762513,,,
XP_016436363.1,,107762517,,,
XP_016436376.1,,107762530,,,
XP_016436388.1,,107762537,,,
XP_016436402.1,,107762549,,,
XP_016436403.1,,107762551,,,
XP_016436413.1,,107762560,,,
XP_016436433.1,,107762577,,,
XP_016436435.1,,107762578,,,
XP_016436452.1,,107762595,,,
XP_016436453.1,,107762596,,,
XP_016436454.1,,107762597,,,
XP_016436457.1,,107762601,,,
XP_016436478.1,,107762625,,,
XP_016436479.1,,107762626,,,
XP_016436484.1,,107762631,,,
XP_016436490.1,,107762635,,,
XP_016436497.1,,107762639,,,
XP_016436498.1,,107762637,,,
XP_016436502.1,,107762643,,,
XP_016436504.1,,107762645,,,
XP_016436513.1,,107762652,,,
XP_016436517.1,,107762657,,,
XP_016436518.1,,107762658,,,
XP_016436521.1,,107762662,,,
XP_016436526.1,,107762666,,,
XP_016436545.1,,107762687,,,
XP_016436549.1,,107762690,,,
XP_016436552.1,,107762692,,,
XP_016436562.1,,107762698,,,
XP_016436573.1,,107762707,,,
XP_016436575.1,,107762710,,,
XP_016436577.1,,107762712,,,
XP_016436586.1,,107762718,,,
XP_016436587.1,,107762719,,,
XP_016436589.1,,107762721,,,
XP_016436596.1,,107762723,,,
XP_016436597.1,,107762725,,,
XP_016436604.1,,107762733,,,
XP_016436606.1,,107762736,,,
XP_016436607.1,,107762737,,,
XP_016436612.1,,107762742,,,
XP_016436621.1,,107762751,,,
XP_016436623.1,,107762754,,,
XP_016436630.1,,107762761,,,
XP_016436633.1,,107762764,,,
XP_016436634.1,,107762765,,,
XP_016436637.1,,107762769,,,
XP_016436648.1,,107762780,,,
XP_016436676.1,,107762797,,,
XP_016436686.1,,107762803,,,
XP_016436689.1,,107762809,,,
